frame,keL_a,keR_a,keL_b,keR_b
9752,8.792878291e-12,4.002323797e-11,4.639401734e-1,2.029253934e-1
9753,8.792878291e-12,4.002323727e-11,4.629716038e-1,2.024660076e-1
9754,8.792878291e-12,4.002323861e-11,4.620131223e-1,2.019981631e-1
9755,8.792878291e-12,4.002324114e-11,4.610590679e-1,2.015254766e-1
9756,8.792878291e-12,4.002323986e-11,4.600941106e-1,2.010644782e-1
9757,8.792878291e-12,4.002323843e-11,4.591319771e-1,2.006048301e-1
9758,8.792878291e-12,4.002323731e-11,4.581884854e-1,2.001312917e-1
9759,8.792878291e-12,4.002324091e-11,4.572305749e-1,1.996759881e-1
9760,8.792878291e-12,4.002324497e-11,4.562734638e-1,1.992201414e-1
9761,8.792878291e-12,4.002324186e-11,4.553353290e-1,1.987481049e-1
9762,8.792878291e-12,4.002323967e-11,4.544058165e-1,1.982733738e-1
9763,8.792878291e-12,4.190098797e-11,4.534548644e-1,1.978240457e-1
9764,8.792878291e-12,6.321687166e-11,4.525067020e-1,1.973751766e-1
9765,8.792878291e-12,4.162784689e-11,4.515574276e-1,1.969316915e-1
9766,8.792878291e-12,4.417380941e-11,4.506090657e-1,1.964932638e-1
9767,8.792878291e-12,4.179031632e-11,4.496603352e-1,1.960585323e-1
9768,8.792878291e-12,4.082285925e-11,4.487114315e-1,1.956216314e-1
9769,8.792878291e-12,4.013307637e-11,4.477627682e-1,1.951823746e-1
9770,8.792878291e-12,4.005659987e-11,4.468223650e-1,1.947327432e-1
9771,8.792878291e-12,4.014298958e-11,4.458746313e-1,1.942914515e-1
9772,8.792878291e-12,4.003947119e-11,4.449290396e-1,1.938510109e-1
9773,8.792878291e-12,4.003286725e-11,4.439843066e-1,1.934137011e-1
9774,8.792878291e-12,4.002457908e-11,4.430394358e-1,1.929806450e-1
9775,8.792878291e-12,4.002475011e-11,4.421005104e-1,1.925454667e-1
9776,8.792878291e-12,4.002330752e-11,4.411563319e-1,1.921179340e-1
9777,8.792878291e-12,4.002399466e-11,4.402190039e-1,1.916890769e-1
9778,8.792878291e-12,4.002324244e-11,4.393032370e-1,1.912420693e-1
9779,8.792878291e-12,4.002323727e-11,4.383596042e-1,1.908227118e-1
9780,8.792878291e-12,4.002323847e-11,4.374269217e-1,1.903934449e-1
9781,8.792878291e-12,4.002326993e-11,4.364923972e-1,1.899644958e-1
9782,8.792878291e-12,4.002323891e-11,4.355528289e-1,1.895429381e-1
9783,8.792878291e-12,4.002323983e-11,4.346159784e-1,1.891230422e-1
9784,8.792878291e-12,4.002323728e-11,4.336861385e-1,1.887018092e-1
9785,8.792878291e-12,4.002323882e-11,4.327528063e-1,1.882871387e-1
9786,8.792878291e-12,4.002323959e-11,4.318254109e-1,1.878679729e-1
9787,8.792878291e-12,4.002323862e-11,4.308939611e-1,1.874569900e-1
9788,8.792878291e-12,4.002323787e-11,4.299693348e-1,1.870455694e-1
9789,8.792878291e-12,4.002323738e-11,4.290459203e-1,1.866377082e-1
9790,8.792878291e-12,4.002323967e-11,4.281285884e-1,1.862305994e-1
9791,8.792878291e-12,4.002324080e-11,4.272245104e-1,1.858138785e-1
9792,8.792878291e-12,4.002323895e-11,4.263003113e-1,1.854203066e-1
9793,8.792878291e-12,4.002323826e-11,4.253756520e-1,1.850292065e-1
9794,8.792878291e-12,4.002323787e-11,4.244618558e-1,1.846322310e-1
9795,8.792878291e-12,4.002324283e-11,4.235402037e-1,1.842488574e-1
9796,8.792878291e-12,4.002324359e-11,4.226295729e-1,1.838572176e-1
9797,8.792878291e-12,4.002324020e-11,4.217119857e-1,1.834778510e-1
9798,8.792878291e-12,4.002323957e-11,4.208011494e-1,1.830904923e-1
9799,8.792878291e-12,6.064931139e-11,4.198777875e-1,1.827201286e-1
9800,8.792878291e-12,6.696795606e-11,4.189592268e-1,1.823467461e-1
9801,8.792878291e-12,4.002323727e-11,4.180375169e-1,1.819724754e-1
9802,8.792878291e-12,4.681113239e-11,4.171127030e-1,1.816022907e-1
9803,8.792878291e-12,4.002350343e-11,4.161940015e-1,1.812273471e-1
9804,8.792878291e-12,4.210309725e-11,4.152914187e-1,1.808402475e-1
9805,8.792878291e-12,4.002926127e-11,4.143795128e-1,1.804658419e-1
9806,8.792878291e-12,4.002323727e-11,4.134717483e-1,1.800895128e-1
9807,8.792878291e-12,4.003946177e-11,4.125738888e-1,1.797076379e-1
9808,8.792878291e-12,4.009157911e-11,4.116683156e-1,1.793387438e-1
9809,8.792878291e-12,4.003093719e-11,4.107674412e-1,1.789682720e-1
9810,8.792878291e-12,4.002748904e-11,4.098603059e-1,1.786090838e-1
9811,8.792878291e-12,4.002326425e-11,4.089554514e-1,1.782511150e-1
9812,8.792878291e-12,4.002401580e-11,4.080633636e-1,1.778808101e-1
9813,8.792878291e-12,4.002409832e-11,4.071610884e-1,1.775218295e-1
9814,8.792878291e-12,4.002331791e-11,4.062645997e-1,1.771579921e-1
9815,8.792878291e-12,4.002328497e-11,4.053686528e-1,1.767955992e-1
9816,8.792878291e-12,4.002323833e-11,4.044723834e-1,1.764365573e-1
9817,8.792878291e-12,4.002326758e-11,4.035742097e-1,1.760806295e-1
9818,8.792878291e-12,4.002323927e-11,4.026785013e-1,1.757268481e-1
9819,8.792878291e-12,4.002324059e-11,4.017852977e-1,1.753754412e-1
9820,8.792878291e-12,4.002323773e-11,4.008920469e-1,1.750270172e-1
9821,8.792878291e-12,4.002323771e-11,3.999974950e-1,1.746809377e-1
9822,8.792878291e-12,4.002323926e-11,3.991190072e-1,1.743226651e-1
9823,8.792878291e-12,4.002323919e-11,3.982245344e-1,1.739816885e-1
9824,8.792878291e-12,4.002323803e-11,3.973324288e-1,1.736421722e-1
9825,8.792878291e-12,4.002323791e-11,3.964375258e-1,1.733025045e-1
9826,8.792878291e-12,4.002323799e-11,3.955496291e-1,1.729561443e-1
9827,8.792878291e-12,4.002324060e-11,3.946542581e-1,1.726171419e-1
9828,8.792878291e-12,4.002324005e-11,3.937669814e-1,1.722699557e-1
9829,8.792878291e-12,4.002323845e-11,3.928740769e-1,1.719312533e-1
9830,8.792878291e-12,4.002323727e-11,3.919875355e-1,1.715913396e-1
9831,8.792878291e-12,4.002323948e-11,3.911225834e-1,1.712325743e-1
9832,8.792878291e-12,4.002324414e-11,3.902520396e-1,1.708821701e-1
9833,8.792878291e-12,4.002324216e-11,3.893786087e-1,1.705371548e-1
9834,8.792878291e-12,4.002323954e-11,3.885062411e-1,1.701908510e-1
9835,8.792878291e-12,4.002323734e-11,3.876320160e-1,1.698483532e-1
9836,8.792878291e-12,5.565484284e-11,3.867693401e-1,1.694986379e-1
9837,8.792878291e-12,5.375737879e-11,3.858993425e-1,1.691624452e-1
9838,8.792878291e-12,4.230343419e-11,3.850342896e-1,1.688275497e-1
9839,8.792878291e-12,4.441806776e-11,3.841785231e-1,1.684878909e-1
9840,8.792878291e-12,4.032695297e-11,3.833134033e-1,1.681594355e-1
9841,8.792878291e-12,4.085639407e-11,3.824501832e-1,1.678321936e-1
9842,8.792878291e-12,4.002665550e-11,3.816015460e-1,1.674938502e-1
9843,8.792878291e-12,4.023404975e-11,3.807436477e-1,1.671679982e-1
9844,8.792878291e-12,4.002374477e-11,3.798992471e-1,1.668342221e-1
9845,8.792878291e-12,4.002386715e-11,3.790400648e-1,1.665184518e-1
9846,8.792878291e-12,4.002411867e-11,3.781799568e-1,1.662041089e-1
9847,8.792878291e-12,4.003244722e-11,3.773298697e-1,1.658810828e-1
9848,8.792878291e-12,4.002355460e-11,3.764705131e-1,1.655704876e-1
9849,8.792878291e-12,4.002380619e-11,3.756126922e-1,1.652613209e-1
9850,8.792878291e-12,4.002324682e-11,3.747608784e-1,1.649499318e-1
9851,8.792878291e-12,4.002339904e-11,3.739073251e-1,1.646451985e-1
9852,8.792878291e-12,4.002330437e-11,3.730625541e-1,1.643387898e-1
9853,8.792878291e-12,4.002325220e-11,3.722175425e-1,1.640386702e-1
9854,8.792878291e-12,4.002324160e-11,3.713763271e-1,1.637384658e-1
9855,8.792878291e-12,4.002323796e-11,3.705434665e-1,1.634342539e-1
9856,8.792878291e-12,4.002324191e-11,3.697210363e-1,1.631233189e-1
9857,8.792878291e-12,4.002323918e-11,3.688868396e-1,1.628290032e-1
9858,8.792878291e-12,4.002323829e-11,3.680621704e-1,1.625332744e-1
9859,8.792878291e-12,4.002323771e-11,3.672322229e-1,1.622452527e-1
9860,8.792878291e-12,4.002323781e-11,3.664032108e-1,1.619610596e-1
9861,8.792878291e-12,4.002323976e-11,3.655758412e-1,1.616781146e-1
9862,8.792878291e-12,4.002323936e-11,3.647464341e-1,1.614000063e-1
9863,8.792878291e-12,4.002323806e-11,3.639169789e-1,1.611229280e-1
9864,8.792878291e-12,4.002323727e-11,3.630896231e-1,1.608437358e-1
9865,8.792878291e-12,4.002323877e-11,3.622628682e-1,1.605617461e-1
9866,8.792878291e-12,4.002324182e-11,3.614385362e-1,1.602774846e-1
9867,8.792878291e-12,4.002324036e-11,3.606140956e-1,1.599936047e-1
9868,8.792878291e-12,4.002323864e-11,3.598083611e-1,1.596877361e-1
9869,8.792878291e-12,4.002323731e-11,3.589859704e-1,1.594003110e-1
9870,8.792878291e-12,4.002324167e-11,3.581646357e-1,1.591097428e-1
9871,8.792878291e-12,4.002324671e-11,3.573393620e-1,1.588216602e-1
9872,8.792878291e-12,4.002324301e-11,3.565284421e-1,1.585201128e-1
9873,8.792878291e-12,6.515354124e-11,3.557148840e-1,1.582215489e-1
9874,8.792878291e-12,4.567662344e-11,3.548864920e-1,1.579415217e-1
9875,8.792878291e-12,4.761340319e-11,3.540599514e-1,1.576665478e-1
9876,8.792878291e-12,4.030178543e-11,3.532359980e-1,1.573957133e-1
9877,8.792878291e-12,4.217804407e-11,3.524150478e-1,1.571229799e-1
9878,8.792878291e-12,4.003889010e-11,3.516018490e-1,1.568461447e-1
9879,8.792878291e-12,4.026405629e-11,3.507871055e-1,1.565724084e-1
9880,8.792878291e-12,4.002325157e-11,3.499715830e-1,1.562997336e-1
9881,8.792878291e-12,4.010315514e-11,3.491582515e-1,1.560277139e-1
9882,8.792878291e-12,4.002730941e-11,3.483469916e-1,1.557545390e-1
9883,8.792878291e-12,4.003437424e-11,3.475388301e-1,1.554813040e-1
9884,8.792878291e-12,4.002339801e-11,3.467255372e-1,1.552146116e-1
9885,8.792878291e-12,4.002342449e-11,3.459259175e-1,1.549453224e-1
9886,8.792878291e-12,4.002365851e-11,3.451218279e-1,1.546875255e-1
9887,8.792878291e-12,4.002362031e-11,3.443216934e-1,1.544295484e-1
9888,8.792878291e-12,4.002329094e-11,3.435200961e-1,1.541778596e-1
9889,8.792878291e-12,4.002326466e-11,3.427206158e-1,1.539283080e-1
9890,8.792878291e-12,4.002324183e-11,3.419318274e-1,1.536722347e-1
9891,8.792878291e-12,4.002324403e-11,3.411361898e-1,1.534267195e-1
9892,8.792878291e-12,4.002324448e-11,3.403509620e-1,1.531755513e-1
9893,8.792878291e-12,4.002323827e-11,3.395683336e-1,1.529269481e-1
9894,8.792878291e-12,4.002323821e-11,3.387885348e-1,1.526816944e-1
9895,8.792878291e-12,4.002323772e-11,3.380044181e-1,1.524483250e-1
9896,8.792878291e-12,4.002323942e-11,3.372237805e-1,1.522178054e-1
9897,8.792878291e-12,4.002323886e-11,3.364436194e-1,1.519899872e-1
9898,8.792878291e-12,4.002323795e-11,3.356702503e-1,1.517608192e-1
9899,8.792878291e-12,4.002323727e-11,3.348943835e-1,1.515395212e-1
9900,8.792878291e-12,4.002323839e-11,3.341313168e-1,1.513087241e-1
9901,8.792878291e-12,4.002324063e-11,3.333596585e-1,1.510895183e-1
9902,8.792878291e-12,4.002323952e-11,3.325903108e-1,1.508712982e-1
9903,8.792878291e-12,4.002323824e-11,3.318235632e-1,1.506534001e-1
9904,8.792878291e-12,4.002323730e-11,3.310562535e-1,1.504331458e-1
9905,8.792878291e-12,4.002324037e-11,3.302893018e-1,1.502163007e-1
9906,8.792878291e-12,4.002324380e-11,3.295306477e-1,1.499966097e-1
9907,8.792878291e-12,4.002324110e-11,3.287810847e-1,1.497736905e-1
9908,8.792878291e-12,4.002323925e-11,3.280220005e-1,1.495667608e-1
9909,8.792878291e-12,4.002323767e-11,3.272656015e-1,1.493630497e-1
9910,8.792878291e-12,8.299552020e-11,3.265165231e-1,1.491594619e-1
9911,8.792878291e-12,4.083360896e-11,3.257689148e-1,1.489622439e-1
9912,8.792878291e-12,4.997960934e-11,3.250366755e-1,1.487540859e-1
9913,8.792878291e-12,4.071612312e-11,3.242941900e-1,1.485614666e-1
9914,8.792878291e-12,4.353960871e-11,3.235629489e-1,1.483601388e-1
9915,8.792878291e-12,4.042192644e-11,3.228410802e-1,1.481507749e-1
9916,8.792878291e-12,4.026283256e-11,3.221181092e-1,1.479421588e-1
9917,8.792878291e-12,4.002462800e-11,3.213798066e-1,1.477500688e-1
9918,8.792878291e-12,4.006859464e-11,3.206405669e-1,1.475579527e-1
9919,8.792878291e-12,4.006948056e-11,3.199004625e-1,1.473669624e-1
9920,8.792878291e-12,4.002791534e-11,3.191617934e-1,1.471785000e-1
9921,8.792878291e-12,4.002577288e-11,3.184395573e-1,1.469734392e-1
9922,8.792878291e-12,4.002329576e-11,3.177104415e-1,1.467767602e-1
9923,8.792878291e-12,4.002480628e-11,3.169767646e-1,1.465874406e-1
9924,8.792878291e-12,4.002326176e-11,3.162454183e-1,1.463983320e-1
9925,8.792878291e-12,4.002340210e-11,3.155174634e-1,1.462092031e-1
9926,8.792878291e-12,4.002324019e-11,3.147934281e-1,1.460191892e-1
9927,8.792878291e-12,4.002324713e-11,3.140738275e-1,1.458233873e-1
9928,8.792878291e-12,4.002323940e-11,3.133552040e-1,1.456347795e-1
9929,8.792878291e-12,4.002324829e-11,3.126386191e-1,1.454483256e-1
9930,8.792878291e-12,4.002323792e-11,3.119234268e-1,1.452633429e-1
9931,8.792878291e-12,4.002323823e-11,3.112107002e-1,1.450773882e-1
9932,8.792878291e-12,4.002323773e-11,3.104982122e-1,1.448891316e-1
9933,8.792878291e-12,4.002323961e-11,3.097872949e-1,1.447016313e-1
9934,8.792878291e-12,4.002323888e-11,3.090808979e-1,1.445130608e-1
9935,8.792878291e-12,4.002323781e-11,3.083740573e-1,1.443286776e-1
9936,8.792878291e-12,4.002323727e-11,3.076692115e-1,1.441456447e-1
9937,8.792878291e-12,4.002323834e-11,3.069750266e-1,1.439536103e-1
9938,8.792878291e-12,4.002324040e-11,3.062696856e-1,1.437743646e-1
9939,8.792878291e-12,4.002323928e-11,3.055691295e-1,1.435918144e-1
9940,8.792878291e-12,4.002323813e-11,3.048601665e-1,1.434149308e-1
9941,8.792878291e-12,4.002323730e-11,3.041522076e-1,1.432365518e-1
9942,8.792878291e-12,4.002324008e-11,3.034460287e-1,1.430584784e-1
9943,8.792878291e-12,4.002324312e-11,3.027405712e-1,1.428799422e-1
9944,8.792878291e-12,4.002324067e-11,3.020367403e-1,1.427028441e-1
9945,8.792878291e-12,4.002323902e-11,3.013435022e-1,1.425190004e-1
9946,8.792878291e-12,4.002323763e-11,3.006486381e-1,1.423392903e-1
9947,8.792878291e-12,4.002324521e-11,2.999498071e-1,1.421673390e-1
9948,8.792878291e-12,4.015647634e-11,2.992498160e-1,1.419936034e-1
9949,8.792878291e-12,5.636504701e-11,2.985480638e-1,1.418200677e-1
9950,8.792878291e-12,4.048082917e-11,2.978457448e-1,1.416473887e-1
9951,8.792878291e-12,4.398813411e-11,2.971471399e-1,1.414733284e-1
9952,8.792878291e-12,4.089788643e-11,2.964465458e-1,1.413048931e-1
9953,8.792878291e-12,4.056762080e-11,2.957469382e-1,1.411388292e-1
9954,8.792878291e-12,4.028779599e-11,2.950526442e-1,1.409673260e-1
9955,8.792878291e-12,4.012421235e-11,2.943518158e-1,1.408020801e-1
9956,8.792878291e-12,4.003727545e-11,2.936515040e-1,1.406376497e-1
9957,8.792878291e-12,4.002351367e-11,2.929505908e-1,1.404745278e-1
9958,8.792878291e-12,4.003227607e-11,2.922508590e-1,1.403135958e-1
9959,8.792878291e-12,4.002501254e-11,2.915545718e-1,1.401553836e-1
9960,8.792878291e-12,4.002479409e-11,2.908672950e-1,1.399943363e-1
9961,8.792878291e-12,4.002336913e-11,2.901808886e-1,1.398390695e-1
9962,8.792878291e-12,4.002326918e-11,2.894950833e-1,1.396898169e-1
9963,8.792878291e-12,4.002324404e-11,2.888154180e-1,1.395370287e-1
9964,8.792878291e-12,4.002334574e-11,2.881323170e-1,1.393924109e-1
9965,8.792878291e-12,4.002323806e-11,2.874556809e-1,1.392468110e-1
9966,8.792878291e-12,4.002324428e-11,2.867856305e-1,1.390995959e-1
9967,8.792878291e-12,4.002323748e-11,2.861150750e-1,1.389568063e-1
9968,8.792878291e-12,4.002324212e-11,2.854459198e-1,1.388161558e-1
9969,8.792878291e-12,4.002323897e-11,2.847748643e-1,1.386801480e-1
9970,8.792878291e-12,4.002323793e-11,2.841070564e-1,1.385450292e-1
9971,8.792878291e-12,4.002323766e-11,2.834408536e-1,1.384140425e-1
9972,8.792878291e-12,4.002323779e-11,2.827815734e-1,1.382821409e-1
9973,8.792878291e-12,4.002323951e-11,2.821235714e-1,1.381543704e-1
9974,8.792878291e-12,4.002323894e-11,2.814645192e-1,1.380309926e-1
9975,8.792878291e-12,4.002323793e-11,2.808063214e-1,1.379100612e-1
9976,8.792878291e-12,4.002323727e-11,2.801477548e-1,1.377923443e-1
9977,8.792878291e-12,4.002323856e-11,2.794906234e-1,1.376763289e-1
9978,8.792878291e-12,4.002324110e-11,2.788358371e-1,1.375598939e-1
9979,8.792878291e-12,4.002323985e-11,2.781881612e-1,1.374384454e-1
9980,8.792878291e-12,4.002323842e-11,2.775394281e-1,1.373216321e-1
9981,8.792878291e-12,4.002323731e-11,2.769016394e-1,1.371991140e-1
9982,8.792878291e-12,4.002324095e-11,2.762611712e-1,1.370840477e-1
9983,8.792878291e-12,4.002324510e-11,2.756243043e-1,1.369716532e-1
9984,8.792878291e-12,4.002324197e-11,2.749936596e-1,1.368580291e-1
9985,8.792878291e-12,4.002323974e-11,2.743626006e-1,1.367493159e-1
9986,8.792878291e-12,6.292172570e-11,2.737323367e-1,1.366390545e-1
9987,8.792878291e-12,4.537318349e-11,2.731017287e-1,1.365297141e-1
9988,8.792878291e-12,4.712203854e-11,2.724717019e-1,1.364217233e-1
9989,8.792878291e-12,4.066029900e-11,2.718433064e-1,1.363140795e-1
9990,8.792878291e-12,4.310497658e-11,2.712185235e-1,1.362077671e-1
9991,8.792878291e-12,4.004635325e-11,2.705983952e-1,1.361021611e-1
9992,8.792878291e-12,4.070923878e-11,2.699788719e-1,1.360013862e-1
9993,8.792878291e-12,4.002326391e-11,2.693634070e-1,1.359024714e-1
9994,8.792878291e-12,4.006384301e-11,2.687498732e-1,1.358059303e-1
9995,8.792878291e-12,4.002326648e-11,2.681403382e-1,1.357075320e-1
9996,8.792878291e-12,4.003904775e-11,2.675268087e-1,1.356137817e-1
9997,8.792878291e-12,4.002458167e-11,2.669129303e-1,1.355219970e-1
9998,8.792878291e-12,4.002473102e-11,2.663016636e-1,1.354300729e-1
9999,8.792878291e-12,4.002330345e-11,2.656890406e-1,1.353425270e-1
10000,8.792878291e-12,4.002330853e-11,2.650771997e-1,1.352550980e-1
10001,8.792878291e-12,4.002335858e-11,2.644664612e-1,1.351697938e-1
10002,8.792878291e-12,4.002328397e-11,2.638578244e-1,1.350868437e-1
10003,8.792878291e-12,4.002324776e-11,2.632494692e-1,1.350057636e-1
10004,8.792878291e-12,4.002324115e-11,2.626436036e-1,1.349255089e-1
10005,8.792878291e-12,4.002323940e-11,2.620421723e-1,1.348420015e-1
10006,8.792878291e-12,4.002323954e-11,2.614386485e-1,1.347634363e-1
10007,8.792878291e-12,4.002323968e-11,2.608364525e-1,1.346865113e-1
10008,8.792878291e-12,4.002323770e-11,2.602365783e-1,1.346098376e-1
10009,8.792878291e-12,4.002323727e-11,2.596361976e-1,1.345348781e-1
10010,8.792878291e-12,4.002323803e-11,2.590393552e-1,1.344608309e-1
10011,8.792878291e-12,4.002323954e-11,2.584444404e-1,1.343878678e-1
10012,8.792878291e-12,4.002323860e-11,2.578480457e-1,1.343173128e-1
10013,8.792878291e-12,4.002323780e-11,2.572525951e-1,1.342488457e-1
10014,8.792878291e-12,4.002323729e-11,2.566573113e-1,1.341823649e-1
10015,8.792878291e-12,4.002323903e-11,2.560684092e-1,1.341120041e-1
10016,8.792878291e-12,4.002324080e-11,2.554770404e-1,1.340461369e-1
10017,8.792878291e-12,4.002323921e-11,2.548918233e-1,1.339763987e-1
10018,8.792878291e-12,4.002323824e-11,2.543157708e-1,1.339014039e-1
10019,8.792878291e-12,4.002323747e-11,2.537369622e-1,1.338330721e-1
10020,8.792878291e-12,4.002324173e-11,2.531614031e-1,1.337661810e-1
10021,8.792878291e-12,4.002324405e-11,2.525844310e-1,1.337017142e-1
10022,8.792878291e-12,4.002324075e-11,2.520102872e-1,1.336370579e-1
10023,8.792878291e-12,4.002323945e-11,2.514396876e-1,1.335736414e-1
10024,8.792878291e-12,8.395280665e-11,2.508700211e-1,1.335108756e-1
10025,8.792878291e-12,4.076632667e-11,2.503029358e-1,1.334493428e-1
10026,8.792878291e-12,5.186861230e-11,2.497417527e-1,1.333853525e-1
10027,8.792878291e-12,4.005828733e-11,2.491776616e-1,1.333256259e-1
10028,8.792878291e-12,4.260256136e-11,2.486161730e-1,1.332665054e-1
10029,8.792878291e-12,4.002768236e-11,2.480602027e-1,1.332058091e-1
10030,8.792878291e-12,4.002323727e-11,2.475032496e-1,1.331484980e-1
10031,8.792878291e-12,4.004836155e-11,2.469529242e-1,1.330823457e-1
10032,8.792878291e-12,4.016356881e-11,2.463918125e-1,1.330277517e-1
10033,8.792878291e-12,4.003611090e-11,2.458324966e-1,1.329744003e-1
10034,8.792878291e-12,4.003193896e-11,2.452735461e-1,1.329239840e-1
10035,8.792878291e-12,4.002328295e-11,2.447253647e-1,1.328680399e-1
10036,8.792878291e-12,4.002492550e-11,2.441755496e-1,1.328192813e-1
10037,8.792878291e-12,4.002479308e-11,2.436262990e-1,1.327766271e-1
10038,8.792878291e-12,4.002341904e-11,2.430817173e-1,1.327368092e-1
10039,8.792878291e-12,4.002332301e-11,2.425420350e-1,1.326984004e-1
10040,8.792878291e-12,4.002323962e-11,2.420105098e-1,1.326566723e-1
10041,8.792878291e-12,4.002329219e-11,2.414776654e-1,1.326208940e-1
10042,8.792878291e-12,4.002323981e-11,2.409492699e-1,1.325849173e-1
10043,8.792878291e-12,4.002324322e-11,2.404186175e-1,1.325534190e-1
10044,8.792878291e-12,4.002323772e-11,2.398906090e-1,1.325216009e-1
10045,8.792878291e-12,4.002323780e-11,2.393631795e-1,1.324914811e-1
10046,8.792878291e-12,4.002323871e-11,2.388346799e-1,1.324634646e-1
10047,8.792878291e-12,4.002323881e-11,2.383061547e-1,1.324376873e-1
10048,8.792878291e-12,4.002323779e-11,2.377937579e-1,1.323992536e-1
10049,8.792878291e-12,4.002323772e-11,2.372685447e-1,1.323784460e-1
10050,8.792878291e-12,4.002323775e-11,2.367445102e-1,1.323596756e-1
10051,8.792878291e-12,4.002323943e-11,2.362277252e-1,1.323380646e-1
10052,8.792878291e-12,4.002323901e-11,2.357084632e-1,1.323222768e-1
10053,8.792878291e-12,4.002323799e-11,2.351900041e-1,1.323069288e-1
10054,8.792878291e-12,4.002323727e-11,2.346709761e-1,1.322928015e-1
10055,8.792878291e-12,4.002323861e-11,2.341531492e-1,1.322796454e-1
10056,8.792878291e-12,4.002324134e-11,2.336368178e-1,1.322672371e-1
10057,8.792878291e-12,4.002324005e-11,2.331217272e-1,1.322537934e-1
10058,8.792878291e-12,4.002323851e-11,2.326076920e-1,1.322404898e-1
10059,8.792878291e-12,4.002323731e-11,2.320946609e-1,1.322272970e-1
10060,8.792878291e-12,4.002324126e-11,2.315872420e-1,1.322108796e-1
10061,8.792878291e-12,4.002324584e-11,2.310796113e-1,1.321980233e-1
10062,8.792878291e-12,4.002324246e-11,2.305751101e-1,1.321849287e-1
10063,8.792878291e-12,4.104991932e-11,2.300788542e-1,1.321677321e-1
10064,8.792878291e-12,6.190485335e-11,2.295801279e-1,1.321581961e-1
